ID ligne,ID commande,Date de commande,Date d'expédition,Mode d'expédition,ID client,Nom du client,Segment,Pays/région,Ville,État/Province,Région de vente,ID produit,Catégorie,Sous-catégorie,Nom du produit,Montant des ventes,Quantité,Remise,Profit
5215,US-2017-145898,9/26/2017,9/26/2017,Le même jour,CM-12445,Chuck Magee,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,OFF-AR-10002445,Fournitures de bureau,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.45
5216,US-2017-145898,9/26/2017,9/26/2017,Le même jour,CM-12445,Chuck Magee,Grand public,États-Unis,Redlands,Californie,USCA - Ouest,OFF-PA-10001667,Fournitures de bureau,Papier,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.46
5226,US-2017-119865,6/21/2017,6/26/2017,Tarif normal,AS-10090,Adam Shillingsburg,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-BI-10001553,Fournitures de bureau,Classeurs,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,5,0.2,12.8
5227,US-2017-119865,6/21/2017,6/26/2017,Tarif normal,AS-10090,Adam Shillingsburg,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-BI-10003007,Fournitures de bureau,Classeurs,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.14,6,0.2,60.5
5228,US-2017-119865,6/21/2017,6/26/2017,Tarif normal,AS-10090,Adam Shillingsburg,Grand public,États-Unis,New York City,New York,USCA - Est,FUR-BO-10003272,Mobilier,Bibliothèques,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2,0.2,-44.2
5236,US-2017-111143,11/19/2017,11/22/2017,Prioritaire,TT-21265,Tim Taslimi,Entreprise,États-Unis,Indianapolis,Indiana,USCA - Centre,OFF-AP-10001947,Fournitures de bureau,Électroménager,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3,0,15.94
5240,US-2017-116561,9/11/2017,9/17/2017,Tarif normal,EB-14110,Eugene Barchas,Grand public,États-Unis,San Jose,Californie,USCA - Ouest,OFF-ST-10004186,Fournitures de bureau,Stockage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,0,6.66
5241,US-2017-116561,9/11/2017,9/17/2017,Tarif normal,EB-14110,Eugene Barchas,Grand public,États-Unis,San Jose,Californie,USCA - Ouest,OFF-BI-10001658,Fournitures de bureau,Classeurs,GBC Standard Therm-A-Bind Covers,39.87,2,0.2,12.96
5242,US-2017-110730,9/23/2017,9/26/2017,J+2,CM-11815,Candace McMahon,Entreprise,États-Unis,Seattle,Washington,USCA - Ouest,OFF-SU-10004737,Fournitures de bureau,Fournitures,Acme Design Stainless Steel Bent Scissors,13.68,2,0,3.69
5244,US-2017-149454,7/25/2017,7/26/2017,Prioritaire,KM-16375,Katherine Murray,Bureau à domicile,États-Unis,Arlington,Virginie,USCA - Sud,OFF-BI-10003694,Fournitures de bureau,Classeurs,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0,4.8
5245,US-2017-156265,8/2/2017,8/4/2017,J+2,BF-11020,Barry Französisch,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-TA-10001691,Mobilier,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.46,2,0.2,15.35
5246,US-2017-156265,8/2/2017,8/4/2017,J+2,BF-11020,Barry Französisch,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-PH-10001918,Produits technologiques,Téléphones,Nortel Business Series Terminal T7208 Digital phone,333.58,3,0.2,33.36
5247,US-2017-156265,8/2/2017,8/4/2017,J+2,BF-11020,Barry Französisch,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-BI-10000285,Fournitures de bureau,Classeurs,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.54,2,0.2,4.7
5251,US-2017-169369,12/12/2017,12/18/2017,Tarif normal,EC-14050,Erin Creighton,Grand public,États-Unis,Columbus,Géorgie,USCA - Sud,TEC-AC-10001314,Produits technologiques,Accessoires,Case Logic 2.4GHz Wireless Keyboard,249.95,5,0,20
5252,US-2017-169369,12/12/2017,12/18/2017,Tarif normal,EC-14050,Erin Creighton,Grand public,États-Unis,Columbus,Géorgie,USCA - Sud,OFF-PA-10004438,Fournitures de bureau,Papier,Xerox 1907,49.12,4,0,23.09
5257,US-2017-130078,8/8/2017,8/14/2017,Tarif normal,CC-12145,Charles Crestani,Grand public,États-Unis,Oklahoma City,Oklahoma,USCA - Centre,OFF-PA-10003270,Fournitures de bureau,Papier,Xerox 1954,10.56,2,0,4.75
5274,US-2017-158309,11/26/2017,11/29/2017,Prioritaire,PA-19060,Pete Armstrong,Bureau à domicile,États-Unis,Miami,Floride,USCA - Sud,OFF-BI-10000145,Fournitures de bureau,Classeurs,Zipper Ring Binder Pockets,3.74,4,0.7,-2.62
5299,US-2017-106656,9/23/2017,9/26/2017,Prioritaire,DV-13045,Darrin Van Huff,Entreprise,États-Unis,San Diego,Californie,USCA - Ouest,OFF-EN-10001509,Fournitures de bureau,Enveloppes,Poly String Tie Envelopes,4.08,2,0,1.92
5300,US-2017-106656,9/23/2017,9/26/2017,Prioritaire,DV-13045,Darrin Van Huff,Entreprise,États-Unis,San Diego,Californie,USCA - Ouest,OFF-LA-10003148,Fournitures de bureau,Étiquettes,Avery 51,18.9,3,0,8.69
5301,US-2017-113831,2/19/2017,2/22/2017,Tarif normal,AH-10690,Anna Häberlin,Entreprise,États-Unis,Springfield,Virginie,USCA - Sud,FUR-TA-10002645,Mobilier,Tables,Hon Rectangular Conference Tables,2275.5,10,0,386.84
5302,US-2017-113831,2/19/2017,2/22/2017,Tarif normal,AH-10690,Anna Häberlin,Entreprise,États-Unis,Springfield,Virginie,USCA - Sud,TEC-AC-10003033,Produits technologiques,Accessoires,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,6,0,653.3
5303,US-2017-113831,2/19/2017,2/22/2017,Tarif normal,AH-10690,Anna Häberlin,Entreprise,États-Unis,Springfield,Virginie,USCA - Sud,OFF-LA-10001297,Fournitures de bureau,Étiquettes,Avery 473,62.1,6,0,29.81
5306,US-2017-168410,2/21/2017,2/26/2017,Tarif normal,BV-11245,Benjamin Venier,Entreprise,États-Unis,Oceanside,New York,USCA - Est,FUR-FU-10000629,Mobilier,Meubles,9-3/4 Diameter Round Wall Clock,68.95,5,0,28.96
5307,US-2017-168410,2/21/2017,2/26/2017,Tarif normal,BV-11245,Benjamin Venier,Entreprise,États-Unis,Oceanside,New York,USCA - Est,OFF-ST-10000036,Fournitures de bureau,Stockage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0,80.02
5308,US-2017-168410,2/21/2017,2/26/2017,Tarif normal,BV-11245,Benjamin Venier,Entreprise,États-Unis,Oceanside,New York,USCA - Est,TEC-PH-10002583,Produits technologiques,Téléphones,iOttie HLCRIO102 Car Mount,39.98,2,0,2
5312,US-2017-123414,8/21/2017,8/27/2017,Tarif normal,SU-20665,Stephanie Ulpright,Bureau à domicile,États-Unis,Greenville,Caroline du Nord,USCA - Sud,OFF-LA-10004559,Fournitures de bureau,Étiquettes,Avery 49,9.22,4,0.2,3.34
5313,US-2017-123414,8/21/2017,8/27/2017,Tarif normal,SU-20665,Stephanie Ulpright,Bureau à domicile,États-Unis,Greenville,Caroline du Nord,USCA - Sud,OFF-SU-10002573,Fournitures de bureau,Fournitures,"Acme 10"" Easy Grip Assistive Scissors",28.05,2,0.2,3.51
5316,US-2017-154060,5/2/2017,5/8/2017,Tarif normal,DL-12865,Dan Lawera,Grand public,États-Unis,Greensboro,Caroline du Nord,USCA - Sud,FUR-CH-10002304,Mobilier,Chaises,"Global Stack Chair without Arms, Black",187.06,9,0.2,11.69
5330,US-2017-111941,12/25/2017,12/28/2017,J+2,BD-11620,Brian DeCherney,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-BI-10001524,Fournitures de bureau,Classeurs,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.57,2,0.2,11.75
5331,US-2017-123120,9/4/2017,9/8/2017,Tarif normal,CV-12295,Christina VanderZanden,Grand public,États-Unis,New York City,New York,USCA - Est,FUR-FU-10004748,Mobilier,Meubles,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0,24.94
5332,US-2017-123120,9/4/2017,9/8/2017,Tarif normal,CV-12295,Christina VanderZanden,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-BI-10001460,Fournitures de bureau,Classeurs,Plastic Binding Combs,60.6,5,0.2,20.45
5333,US-2017-123120,9/4/2017,9/8/2017,Tarif normal,CV-12295,Christina VanderZanden,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-SU-10002503,Fournitures de bureau,Fournitures,Acme Preferred Stainless Steel Scissors,22.72,4,0,6.59
5352,US-2017-123932,9/6/2017,9/12/2017,Tarif normal,YC-21895,Yoseph Carroll,Entreprise,États-Unis,Dallas,Texas,USCA - Centre,OFF-PA-10004665,Fournitures de bureau,Papier,Advantus Motivational Note Cards,41.92,4,0.2,15.2
5353,US-2017-123932,9/6/2017,9/12/2017,Tarif normal,YC-21895,Yoseph Carroll,Entreprise,États-Unis,Dallas,Texas,USCA - Centre,TEC-PH-10002447,Produits technologiques,Téléphones,AT&T CL83451 4-Handset Telephone,329.58,2,0.2,37.08
5354,US-2017-101616,9/3/2017,9/6/2017,Prioritaire,CY-12745,Craig Yedwab,Entreprise,États-Unis,Monroe,Louisiane,USCA - Sud,OFF-BI-10000014,Fournitures de bureau,Classeurs,Heavy-Duty E-Z-D Binders,87.28,8,0,41.02
5357,US-2017-138037,9/29/2017,10/3/2017,Tarif normal,AR-10540,Andy Reiter,Grand public,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-BI-10002982,Fournitures de bureau,Classeurs,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.53
5363,US-2017-122017,12/29/2017,1/1/2018,Tarif normal,CD-11920,Carlos Daly,Grand public,États-Unis,Wichita,Kansas,USCA - Centre,FUR-FU-10000672,Mobilier,Meubles,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.99
5364,US-2017-122017,12/29/2017,1/1/2018,Tarif normal,CD-11920,Carlos Daly,Grand public,États-Unis,Wichita,Kansas,USCA - Centre,OFF-AP-10001293,Fournitures de bureau,Électroménager,Belkin 8 Outlet Surge Protector,81.96,2,0,22.95
5366,US-2017-107790,11/20/2017,11/24/2017,Tarif normal,EH-13990,Erica Hackney,Grand public,États-Unis,Houston,Texas,USCA - Centre,TEC-PH-10004539,Produits technologiques,Téléphones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.19,1,0.2,13.23
5380,US-2017-136021,8/14/2017,8/18/2017,Tarif normal,JM-15580,Jill Matthias,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-PA-10000551,Fournitures de bureau,Papier,Array Memo Cubes,15.54,3,0,7.61
5381,US-2017-136021,8/14/2017,8/18/2017,Tarif normal,JM-15580,Jill Matthias,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-MA-10000423,Produits technologiques,Machines,Texas Instruments TI-34 Scientific Calculator,105.55,6,0.2,35.62
5382,US-2017-149195,9/5/2017,9/7/2017,J+2,DM-13525,Don Miller,Entreprise,États-Unis,Houston,Texas,USCA - Centre,OFF-PA-10001870,Fournitures de bureau,Papier,Xerox 202,25.92,5,0.2,9.07
5383,US-2017-149195,9/5/2017,9/7/2017,J+2,DM-13525,Don Miller,Entreprise,États-Unis,Houston,Texas,USCA - Centre,OFF-FA-10001843,Fournitures de bureau,Éléments de fixation,Staples,15.81,8,0.2,5.34
5384,US-2017-149195,9/5/2017,9/7/2017,J+2,DM-13525,Don Miller,Entreprise,États-Unis,Houston,Texas,USCA - Centre,OFF-PA-10002036,Fournitures de bureau,Papier,Xerox 1930,10.37,2,0.2,3.76
5397,US-2017-147340,9/24/2017,9/24/2017,Le même jour,EB-13750,Edward Becker,Entreprise,États-Unis,San Francisco,Californie,USCA - Ouest,FUR-FU-10002501,Mobilier,Meubles,Nu-Dell Executive Frame,63.2,5,0,23.38
5398,US-2017-145492,11/20/2017,11/27/2017,Tarif normal,MC-17605,Matt Connell,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-AP-10003622,Fournitures de bureau,Électroménager,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,0,11.31
5399,US-2017-163202,9/27/2017,10/2/2017,Tarif normal,BM-11650,Brian Moss,Entreprise,États-Unis,Lancaster,Ohio,USCA - Est,OFF-BI-10002764,Fournitures de bureau,Classeurs,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.91,3,0.7,-2.03
5400,US-2017-117681,4/9/2017,4/14/2017,Tarif normal,HF-14995,Herbert Flentye,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-BO-10001798,Mobilier,Bibliothèques,Bush Somerset Collection Bookcase,556.67,5,0.2,6.55
5405,US-2017-143280,2/22/2017,2/26/2017,Tarif normal,TZ-21580,Tracy Zic,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-PH-10002398,Produits technologiques,Téléphones,AT&T 1070 Corded Phone,445.96,5,0.2,55.74
5406,US-2017-143280,2/22/2017,2/26/2017,Tarif normal,TZ-21580,Tracy Zic,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-AC-10003399,Produits technologiques,Accessoires,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.22
5407,US-2017-143280,2/22/2017,2/26/2017,Tarif normal,TZ-21580,Tracy Zic,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-FA-10000992,Fournitures de bureau,Éléments de fixation,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0,5.01
5414,US-2017-153157,9/11/2017,9/14/2017,Prioritaire,TB-21625,Trudy Brown,Grand public,États-Unis,Wichita,Kansas,USCA - Centre,TEC-PH-10003171,Produits technologiques,Téléphones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,0,62.93
5421,US-2017-151827,3/31/2017,4/2/2017,J+2,CS-11950,Carlos Soltero,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,TEC-PH-10002789,Produits technologiques,Téléphones,LG Exalt,280.78,3,0.4,-60.84
5422,US-2017-151827,3/31/2017,4/2/2017,J+2,CS-11950,Carlos Soltero,Grand public,États-Unis,Philadelphia,Pennsylvanie,USCA - Est,TEC-AC-10003289,Produits technologiques,Accessoires,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.98,2,0.2,1.2
5423,US-2017-163258,12/29/2017,1/1/2018,Tarif normal,PF-19225,Phillip Flathmann,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-BI-10000138,Fournitures de bureau,Classeurs,Acco Translucent Poly Ring Binders,11.23,3,0.2,3.93
5426,US-2017-153598,12/3/2017,12/6/2017,Prioritaire,NM-18520,Neoma Murray,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-AC-10003870,Produits technologiques,Accessoires,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98
5427,US-2017-153598,12/3/2017,12/6/2017,Prioritaire,NM-18520,Neoma Murray,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-FU-10001085,Mobilier,Meubles,3M Polarizing Light Filter Sleeves,111.9,6,0,51.47
5428,US-2017-108497,6/14/2017,6/14/2017,Le même jour,MH-17290,Marc Harrigan,Bureau à domicile,États-Unis,Los Angeles,Californie,USCA - Ouest,FUR-BO-10004218,Mobilier,Bibliothèques,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.17,5,0.2,35.25
5429,US-2017-113096,9/2/2017,9/4/2017,Prioritaire,SZ-20035,Sam Zeldin,Bureau à domicile,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-ST-10003455,Fournitures de bureau,Stockage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0,12.1
5440,US-2017-167115,4/4/2017,4/9/2017,Tarif normal,EH-14185,Evan Henry,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-BI-10004600,Fournitures de bureau,Classeurs,Ibico Ibimaster 300 Manual Binding System,588.78,2,0.2,184
5446,US-2017-128307,7/25/2017,7/29/2017,Tarif normal,BE-11335,Bill Eplett,Bureau à domicile,États-Unis,Houston,Texas,USCA - Centre,OFF-EN-10003040,Fournitures de bureau,Enveloppes,Quality Park Security Envelopes,20.94,1,0.2,7.07
5447,US-2017-127425,8/26/2017,8/29/2017,Tarif normal,DR-12880,Dan Reichenbach,Entreprise,États-Unis,New York City,New York,USCA - Est,TEC-PH-10003442,Produits technologiques,Téléphones,Samsung Replacement EH64AVFWE Premium Headset,33,6,0,8.25
5448,US-2017-127425,8/26/2017,8/29/2017,Tarif normal,DR-12880,Dan Reichenbach,Entreprise,États-Unis,New York City,New York,USCA - Est,TEC-AC-10002800,Produits technologiques,Accessoires,Plantronics Audio 478 Stereo USB Headset,249.95,5,0,87.48
5453,US-2017-140613,7/22/2017,7/29/2017,Tarif normal,KN-16705,Kristina Nunn,Bureau à domicile,États-Unis,Sparks,Nevada,USCA - Ouest,OFF-SU-10004261,Fournitures de bureau,Fournitures,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0,25
5468,US-2017-122448,6/9/2017,6/14/2017,Tarif normal,DB-13210,Dean Braden,Grand public,États-Unis,San Francisco,Californie,USCA - Ouest,FUR-CH-10002774,Mobilier,Chaises,"Global Deluxe Stacking Chair, Gray",122.35,3,0.2,13.76
5471,US-2017-158547,2/19/2017,2/22/2017,Tarif normal,JM-16195,Justin MacKendrick,Grand public,États-Unis,Hamilton,Ohio,USCA - Est,OFF-AP-10003842,Fournitures de bureau,Électroménager,Euro-Pro Shark Turbo Vacuum,123.92,5,0.2,9.29
5479,US-2017-121356,11/20/2017,11/24/2017,Tarif normal,SJ-20500,Shirley Jackson,Grand public,États-Unis,Newark,Delaware,USCA - Est,OFF-BI-10002133,Fournitures de bureau,Classeurs,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0,62.92
5507,US-2017-162026,10/8/2017,10/8/2017,Le même jour,JE-15745,Joel Eaton,Grand public,États-Unis,Los Angeles,Californie,USCA - Ouest,OFF-PA-10000167,Fournitures de bureau,Papier,Xerox 1925,61.96,2,0,27.88
5508,US-2017-150000,4/8/2017,4/14/2017,Tarif normal,PG-18820,Patrick Gardner,Grand public,États-Unis,Smyrna,Géorgie,USCA - Sud,OFF-EN-10002973,Fournitures de bureau,Enveloppes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4,0,8.6
5517,US-2017-138408,11/18/2017,11/21/2017,J+2,KC-16255,Karen Carlisle,Entreprise,États-Unis,Huntsville,Alabama,USCA - Sud,TEC-AC-10003870,Produits technologiques,Accessoires,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0,527.98
5523,US-2017-110982,6/5/2017,6/7/2017,Prioritaire,CK-12205,Chloris Kastensmidt,Grand public,États-Unis,Santa Clara,Californie,USCA - Ouest,OFF-BI-10000829,Fournitures de bureau,Classeurs,Avery Non-Stick Binders,21.55,6,0.2,7
5524,US-2017-110982,6/5/2017,6/7/2017,Prioritaire,CK-12205,Chloris Kastensmidt,Grand public,États-Unis,Santa Clara,Californie,USCA - Ouest,OFF-AP-10004859,Fournitures de bureau,Électroménager,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,0,15.72
5525,US-2017-147123,12/10/2017,12/12/2017,Prioritaire,SJ-20125,Sanjit Jacobs,Bureau à domicile,États-Unis,Long Beach,Californie,USCA - Ouest,OFF-PA-10000575,Fournitures de bureau,Papier,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0,36.93
5532,US-2017-167472,6/6/2017,6/7/2017,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Little Rock,Arkansas,USCA - Sud,TEC-AC-10001109,Produits technologiques,Accessoires,Logitech Trackman Marble Mouse,179.94,6,0,75.57
5533,US-2017-167472,6/6/2017,6/7/2017,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Little Rock,Arkansas,USCA - Sud,TEC-AC-10003038,Produits technologiques,Accessoires,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0,5.1
5534,US-2017-167472,6/6/2017,6/7/2017,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Little Rock,Arkansas,USCA - Sud,TEC-AC-10003174,Produits technologiques,Accessoires,Plantronics S12 Corded Telephone Headset System,323.37,3,0,129.35
5535,US-2017-167472,6/6/2017,6/7/2017,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Little Rock,Arkansas,USCA - Sud,OFF-PA-10000157,Fournitures de bureau,Papier,Xerox 191,59.94,3,0,28.17
5536,US-2017-167472,6/6/2017,6/7/2017,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Little Rock,Arkansas,USCA - Sud,OFF-BI-10001721,Fournitures de bureau,Classeurs,Trimflex Flexible Post Binders,64.14,3,0,30.79
5537,US-2017-167472,6/6/2017,6/7/2017,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Little Rock,Arkansas,USCA - Sud,OFF-BI-10000591,Fournitures de bureau,Classeurs,Avery Binder Labels,11.67,3,0,5.6
5538,US-2017-167472,6/6/2017,6/7/2017,Prioritaire,CK-12595,Clytie Kelty,Grand public,États-Unis,Little Rock,Arkansas,USCA - Sud,OFF-PA-10001534,Fournitures de bureau,Papier,Xerox 230,12.96,2,0,6.22
5543,US-2017-134936,12/19/2017,12/25/2017,Tarif normal,ES-14080,Erin Smith,Entreprise,États-Unis,Tucson,Arizona,USCA - Ouest,FUR-TA-10001086,Mobilier,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.5,-218.87
5544,US-2017-134936,12/19/2017,12/25/2017,Tarif normal,ES-14080,Erin Smith,Entreprise,États-Unis,Tucson,Arizona,USCA - Ouest,OFF-BI-10000174,Fournitures de bureau,Classeurs,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6,0.7,-7.66
5545,US-2017-134936,12/19/2017,12/25/2017,Tarif normal,ES-14080,Erin Smith,Entreprise,États-Unis,Tucson,Arizona,USCA - Ouest,OFF-BI-10002103,Fournitures de bureau,Classeurs,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.21,2,0.7,-4.17
5577,US-2017-136686,12/12/2017,12/16/2017,Tarif normal,RF-19840,Roy Französisch,Grand public,États-Unis,Pasadena,Californie,USCA - Ouest,FUR-FU-10004864,Mobilier,Meubles,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0,122.76
5578,US-2017-136686,12/12/2017,12/16/2017,Tarif normal,RF-19840,Roy Französisch,Grand public,États-Unis,Pasadena,Californie,USCA - Ouest,OFF-AP-10002350,Fournitures de bureau,Électroménager,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,15.83
5583,US-2017-161158,5/9/2017,5/13/2017,Tarif normal,PS-18970,Paul Stevenson,Bureau à domicile,États-Unis,New York City,New York,USCA - Est,OFF-AR-10000462,Fournitures de bureau,Art,Sanford Pocket Accent Highlighters,8,5,0,3.44
5590,US-2017-115224,12/8/2017,12/11/2017,J+2,DB-13615,Doug Bickford,Grand public,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-ST-10000615,Fournitures de bureau,Stockage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.53
5591,US-2017-115224,12/8/2017,12/11/2017,J+2,DB-13615,Doug Bickford,Grand public,États-Unis,San Francisco,Californie,USCA - Ouest,OFF-ST-10003816,Fournitures de bureau,Stockage,Fellowes High-Stak Drawer Files,352.38,2,0,81.05
5603,US-2017-117919,8/27/2017,8/29/2017,J+2,TB-21355,Todd Boyes,Entreprise,États-Unis,Houston,Texas,USCA - Centre,OFF-ST-10003572,Fournitures de bureau,Stockage,Portfile Personal File Boxes,14.16,1,0.2,1.06
5604,US-2017-117919,8/27/2017,8/29/2017,J+2,TB-21355,Todd Boyes,Entreprise,États-Unis,Houston,Texas,USCA - Centre,OFF-PA-10004353,Fournitures de bureau,Papier,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92,5,0.2,27.97
5606,US-2017-134516,9/20/2017,9/25/2017,Tarif normal,FM-14215,Filia McAdams,Entreprise,États-Unis,Greensboro,Caroline du Nord,USCA - Sud,FUR-FU-10001546,Mobilier,Meubles,Dana Swing-Arm Lamps,17.09,2,0.2,1.07
5607,US-2017-134516,9/20/2017,9/25/2017,Tarif normal,FM-14215,Filia McAdams,Entreprise,États-Unis,Greensboro,Caroline du Nord,USCA - Sud,FUR-CH-10002880,Mobilier,Chaises,"Global High-Back Leather Tilter, Burgundy",98.39,1,0.2,-11.07
5614,US-2017-147431,2/2/2017,2/7/2017,Tarif normal,AB-10105,Adrian Barton,Grand public,États-Unis,New York City,New York,USCA - Est,OFF-ST-10003994,Fournitures de bureau,Stockage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0,5.9
5615,US-2017-158001,8/23/2017,8/27/2017,Tarif normal,JP-15460,Jennifer Patt,Entreprise,États-Unis,New York City,New York,USCA - Est,OFF-AR-10002399,Fournitures de bureau,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.3,5,0,8.73
5616,US-2017-158001,8/23/2017,8/27/2017,Tarif normal,JP-15460,Jennifer Patt,Entreprise,États-Unis,New York City,New York,USCA - Est,OFF-AP-10002118,Fournitures de bureau,Électroménager,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5,0,281.02
5617,US-2017-158001,8/23/2017,8/27/2017,Tarif normal,JP-15460,Jennifer Patt,Entreprise,États-Unis,New York City,New York,USCA - Est,OFF-AR-10001954,Fournitures de bureau,Art,Newell 331,29.34,6,0,7.92
5620,US-2017-124163,9/25/2017,9/28/2017,Tarif normal,SC-20695,Steve Chapman,Entreprise,États-Unis,La Crosse,Wisconsin,USCA - Centre,TEC-AC-10001908,Produits technologiques,Accessoires,Logitech Wireless Headset h800,499.95,5,0,174.98
5621,US-2017-124163,9/25/2017,9/28/2017,Tarif normal,SC-20695,Steve Chapman,Entreprise,États-Unis,La Crosse,Wisconsin,USCA - Centre,OFF-AR-10000817,Fournitures de bureau,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,0,1.03
5622,US-2017-124163,9/25/2017,9/28/2017,Tarif normal,SC-20695,Steve Chapman,Entreprise,États-Unis,La Crosse,Wisconsin,USCA - Centre,FUR-CH-10004218,Mobilier,Chaises,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0,50.49
5623,US-2017-124163,9/25/2017,9/28/2017,Tarif normal,SC-20695,Steve Chapman,Entreprise,États-Unis,La Crosse,Wisconsin,USCA - Centre,FUR-FU-10000755,Mobilier,Meubles,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0,17.16
5624,US-2017-121748,10/24/2017,10/28/2017,J+2,VW-21775,Victoria Wilson,Entreprise,États-Unis,Los Angeles,Californie,USCA - Ouest,TEC-AC-10003063,Produits technologiques,Accessoires,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
